"index","year","word","page","frequency","articleCount","stfreq"
"1993:1",1993,"Singapore",1,359,1743,20.5966724039013
"1993:1",1993,"Minister",1,280,1743,16.0642570281125
"1993:1",1993,"new",1,220,1743,12.6219162363741
"1993:1",1993,"China",1,219,1743,12.5645438898451
"1993:1",1993,"President",1,217,1743,12.4497991967871
"1993:1",1993,"Prime",1,162,1743,9.29432013769363
"1993:1",1993,"two",1,143,1743,8.20424555364314
"1993:1",1993,"first",1,139,1743,7.97475616752725
"1993:2",1993,"yesterday",2,714,3353,21.294363256785
"1993:2",1993,"said",2,689,3353,20.5487623024157
"1993:2",1993,"Singapore",2,615,3353,18.3417834774828
"1993:2",1993,"Page",2,584,3353,17.417238294065
"1993:2",1993,"Minister",2,359,3353,10.706829704742
"1993:2",1993,"new",2,353,3353,10.5278854756934
"1993:2",1993,"China",2,333,3353,9.93140471219803
"1993:2",1993,"World",2,302,3353,9.0068595287802
"1993:2",1993,"two",2,277,3353,8.26125857441098
"1993:2",1993,"Chinese",2,261,3353,7.78407396361467
"1993:3",1993,"yesterday",3,422,2035,20.7371007371007
"1993:3",1993,"said",3,392,2035,19.2628992628993
"1993:3",1993,"Singapore",3,371,2035,18.2309582309582
"1993:3",1993,"new",3,248,2035,12.1867321867322
"1993:3",1993,"Minister",3,202,2035,9.92628992628993
"1993:3",1993,"last",3,194,2035,9.53316953316953
"1993:3",1993,"two",3,191,2035,9.38574938574938
"1993:3",1993,"year",3,182,2035,8.94348894348894
"1993:3",1993,"China",3,181,2035,8.89434889434889
"1993:3",1993,"one",3,163,2035,8.00982800982801
"1993:4",1993,"said",4,684,2626,26.047220106626
"1993:4",1993,"yesterday",4,550,2626,20.9444021325209
"1993:4",1993,"China",4,290,2626,11.043412033511
"1993:4",1993,"new",4,284,2626,10.8149276466108
"1993:4",1993,"President",4,264,2626,10.0533130236101
"1993:4",1993,"United",4,234,2626,8.91089108910891
"1993:4",1993,"Minister",4,233,2626,8.87281035795887
"1993:4",1993,"Clinton",4,221,2626,8.41584158415842
"1993:4",1993,"two",4,209,2626,7.95887281035796
"1993:4",1993,"government",4,200,2626,7.61614623000762
"1993:5",1993,"said",5,326,1475,22.1016949152542
"1993:5",1993,"yesterday",5,300,1475,20.3389830508475
"1993:5",1993,"new",5,178,1475,12.0677966101695
"1993:5",1993,"China",5,159,1475,10.7796610169492
"1993:5",1993,"Singapore",5,148,1475,10.0338983050847
"1993:5",1993,"United",5,125,1475,8.47457627118644
"1993:5",1993,"two",5,122,1475,8.27118644067797
"1993:5",1993,"Chinese",5,115,1475,7.79661016949153
"1993:5",1993,"can",5,112,1475,7.59322033898305
"1993:5",1993,"one",5,109,1475,7.38983050847458
"1993:6",1993,"yesterday",6,634,2085,30.4076738609113
"1993:6",1993,"said",6,589,2085,28.2494004796163
"1993:6",1993,"China",6,340,2085,16.3069544364508
"1993:6",1993,"new",6,251,2085,12.0383693045564
"1993:6",1993,"Minister",6,216,2085,10.3597122302158
"1993:6",1993,"President",6,212,2085,10.1678657074341
"1993:6",1993,"United",6,204,2085,9.7841726618705
"1993:6",1993,"Chinese",6,199,2085,9.54436450839328
"1993:6",1993,"Singapore",6,175,2085,8.39328537170264
"1993:6",1993,"first",6,168,2085,8.05755395683453
"1993:7",1993,"yesterday",7,403,1603,25.1403618215845
"1993:7",1993,"said",7,387,1603,24.142233312539
"1993:7",1993,"China",7,231,1603,14.410480349345
"1993:7",1993,"new",7,178,1603,11.1041796631316
"1993:7",1993,"Chinese",7,163,1603,10.1684341859014
"1993:7",1993,"Minister",7,146,1603,9.10792264504055
"1993:7",1993,"United",7,146,1603,9.10792264504055
"1993:7",1993,"talks",7,136,1603,8.48409232688709
"1993:7",1993,"President",7,131,1603,8.17217716781036
"1993:7",1993,"one",7,124,1603,7.73549594510293
"1993:7",1993,"Singapore",7,124,1603,7.73549594510293
"1993:7",1993,"Hongkong",7,122,1603,7.61072988147224
"1993:8",1993,"said",8,553,2049,26.9887750122011
"1993:8",1993,"yesterday",8,455,2049,22.2059541239629
"1993:8",1993,"China",8,258,2049,12.5915080527086
"1993:8",1993,"new",8,246,2049,12.0058565153734
"1993:8",1993,"President",8,182,2049,8.88238164958516
"1993:8",1993,"Chinese",8,174,2049,8.49194729136164
"1993:8",1993,"Minister",8,173,2049,8.4431429965837
"1993:8",1993,"United",8,166,2049,8.10151293313812
"1993:8",1993,"first",8,165,2049,8.05270863836018
"1993:8",1993,"government",8,164,2049,8.00390434358224
"1993:9",1993,"said",9,464,1715,27.0553935860058
"1993:9",1993,"yesterday",9,373,1715,21.7492711370262
"1993:9",1993,"new",9,226,1715,13.1778425655977
"1993:9",1993,"China",9,196,1715,11.4285714285714
"1993:9",1993,"Chinese",9,194,1715,11.3119533527697
"1993:9",1993,"Singapore",9,147,1715,8.57142857142857
"1993:9",1993,"first",9,143,1715,8.33819241982507
"1993:9",1993,"two",9,140,1715,8.16326530612245
"1993:9",1993,"Minister",9,139,1715,8.10495626822157
"1993:9",1993,"government",9,134,1715,7.8134110787172
"1993:10",1993,"said",10,655,2162,30.2960222016651
"1993:10",1993,"yesterday",10,422,2162,19.5189639222942
"1993:10",1993,"China",10,231,2162,10.6845513413506
"1993:10",1993,"Chinese",10,212,2162,9.80573543015726
"1993:10",1993,"new",10,208,2162,9.62072155411656
"1993:10",1993,"Minister",10,175,2162,8.09435707678076
"1993:10",1993,"two",10,175,2162,8.09435707678076
"1993:10",1993,"President",10,174,2162,8.04810360777058
"1993:10",1993,"government",10,160,2162,7.40055504162812
"1993:10",1993,"first",10,157,2162,7.26179463459759
"1993:10",1993,"one",10,153,2162,7.07678075855689
"1993:10",1993,"last",10,153,2162,7.07678075855689
"1994:1",1994,"yesterday",1,684,1868,36.6167023554604
"1994:1",1994,"said",1,460,1868,24.6252676659529
"1994:1",1994,"Singapore",1,321,1868,17.1841541755889
"1994:1",1994,"Minister",1,310,1868,16.5952890792291
"1994:1",1994,"new",1,228,1868,12.2055674518201
"1994:1",1994,"China",1,210,1868,11.2419700214133
"1994:1",1994,"first",1,181,1868,9.68950749464668
"1994:1",1994,"year",1,177,1868,9.47537473233405
"1994:1",1994,"trade",1,174,1868,9.31477516059957
"1994:1",1994,"two",1,172,1868,9.20770877944326
"1994:2",1994,"said",2,564,2647,21.3071401586702
"1994:2",1994,"yesterday",2,562,2647,21.231582924065
"1994:2",1994,"Singapore",2,464,2647,17.5292784284095
"1994:2",1994,"China",2,281,2647,10.6157914620325
"1994:2",1994,"Minister",2,263,2647,9.93577635058557
"1994:2",1994,"new",2,258,2647,9.74688326407253
"1994:2",1994,"year",2,221,2647,8.34907442387609
"1994:2",1994,"last",2,219,2647,8.27351718927087
"1994:2",1994,"two",2,212,2647,8.00906686815263
"1994:2",1994,"one",2,202,2647,7.63128069512656
"1994:2",1994,"can",2,202,2647,7.63128069512656
"1994:3",1994,"said",3,493,2163,22.792417938049
"1994:3",1994,"yesterday",3,459,2163,21.2205270457698
"1994:3",1994,"Singapore",3,401,2163,18.5390661118816
"1994:3",1994,"new",3,232,2163,10.7258437355525
"1994:3",1994,"Minister",3,225,2163,10.4022191400832
"1994:3",1994,"China",3,197,2163,9.1077207582062
"1994:3",1994,"two",3,193,2163,8.92279241793805
"1994:3",1994,"last",3,175,2163,8.09061488673139
"1994:3",1994,"year",3,174,2163,8.04438280166436
"1994:3",1994,"one",3,171,2163,7.90568654646325
"1994:4",1994,"said",4,439,2258,19.4419840566873
"1994:4",1994,"yesterday",4,332,2258,14.7032772364925
"1994:4",1994,"new",4,203,2258,8.99025686448184
"1994:4",1994,"Singapore",4,192,2258,8.50310008857396
"1994:4",1994,"one",4,187,2258,8.28166519043401
"1994:4",1994,"first",4,179,2258,7.9273693534101
"1994:4",1994,"can",4,174,2258,7.70593445527015
"1994:4",1994,"China",4,174,2258,7.70593445527015
"1994:4",1994,"United",4,170,2258,7.52878653675819
"1994:4",1994,"two",4,163,2258,7.21877767936227
"1994:4",1994,"years",4,162,2258,7.17449069973428
"1994:5",1994,"said",5,307,1623,18.9155884165126
"1994:5",1994,"yesterday",5,231,1623,14.2329020332717
"1994:5",1994,"Singapore",5,168,1623,10.3512014787431
"1994:5",1994,"new",5,161,1623,9.91990141712877
"1994:5",1994,"China",5,155,1623,9.55021565003081
"1994:5",1994,"first",5,139,1623,8.56438693776956
"1994:5",1994,"one",5,137,1623,8.44115834873691
"1994:5",1994,"two",5,136,1623,8.37954405422058
"1994:5",1994,"can",5,129,1623,7.94824399260628
"1994:5",1994,"last",5,121,1623,7.45532963647566
"1994:6",1994,"said",6,535,2222,24.0774077407741
"1994:6",1994,"yesterday",6,388,2222,17.4617461746175
"1994:6",1994,"new",6,219,2222,9.85598559855986
"1994:6",1994,"China",6,208,2222,9.36093609360936
"1994:6",1994,"people",6,171,2222,7.6957695769577
"1994:6",1994,"Singapore",6,169,2222,7.60576057605761
"1994:6",1994,"one",6,163,2222,7.33573357335734
"1994:6",1994,"Minister",6,158,2222,7.11071107110711
"1994:6",1994,"President",6,157,2222,7.06570657065707
"1994:6",1994,"United",6,157,2222,7.06570657065707
"1994:6",1994,"World",6,153,2222,6.88568856885689
"1994:7",1994,"said",7,366,1638,22.3443223443223
"1994:7",1994,"yesterday",7,248,1638,15.1404151404151
"1994:7",1994,"new",7,173,1638,10.5616605616606
"1994:7",1994,"China",7,161,1638,9.82905982905983
"1994:7",1994,"last",7,139,1638,8.48595848595849
"1994:7",1994,"World",7,137,1638,8.36385836385836
"1994:7",1994,"one",7,132,1638,8.05860805860806
"1994:7",1994,"Singapore",7,130,1638,7.93650793650794
"1994:7",1994,"first",7,129,1638,7.87545787545788
"1994:7",1994,"years",7,121,1638,7.38705738705739
"1994:8",1994,"said",8,341,1712,19.9182242990654
"1994:8",1994,"yesterday",8,257,1712,15.0116822429907
"1994:8",1994,"new",8,179,1712,10.4556074766355
"1994:8",1994,"Singapore",8,149,1712,8.70327102803738
"1994:8",1994,"years",8,141,1712,8.23598130841122
"1994:8",1994,"one",8,139,1712,8.11915887850467
"1994:8",1994,"China",8,138,1712,8.0607476635514
"1994:8",1994,"last",8,133,1712,7.76869158878505
"1994:8",1994,"two",8,129,1712,7.53504672897196
"1994:8",1994,"people",8,128,1712,7.47663551401869
"1994:8",1994,"first",8,128,1712,7.47663551401869
"1994:9",1994,"said",9,300,1540,19.4805194805195
"1994:9",1994,"yesterday",9,212,1540,13.7662337662338
"1994:9",1994,"new",9,168,1540,10.9090909090909
"1994:9",1994,"years",9,149,1540,9.67532467532468
"1994:9",1994,"China",9,135,1540,8.76623376623377
"1994:9",1994,"one",9,121,1540,7.85714285714286
"1994:9",1994,"last",9,120,1540,7.79220779220779
"1994:9",1994,"Singapore",9,119,1540,7.72727272727273
"1994:9",1994,"year",9,118,1540,7.66233766233766
"1994:9",1994,"people",9,115,1540,7.46753246753247
"1994:10",1994,"said",10,423,1873,22.5840896956754
"1994:10",1994,"yesterday",10,286,1873,15.2696209289909
"1994:10",1994,"new",10,186,1873,9.93059263214095
"1994:10",1994,"years",10,161,1873,8.59583555792846
"1994:10",1994,"one",10,160,1873,8.54244527495996
"1994:10",1994,"Singapore",10,157,1873,8.38227442605446
"1994:10",1994,"last",10,153,1873,8.16871329418046
"1994:10",1994,"two",10,151,1873,8.06193272824346
"1994:10",1994,"Minister",10,150,1873,8.00854244527496
"1994:10",1994,"year",10,135,1873,7.20768820074746
"1994:10",1994,"first",10,135,1873,7.20768820074746
"1995:1",1995,"yesterday",1,658,1914,34.3782654127482
"1995:1",1995,"said",1,499,1914,26.0710553814002
"1995:1",1995,"Singapore",1,354,1914,18.4952978056426
"1995:1",1995,"China",1,315,1914,16.4576802507837
"1995:1",1995,"Minister",1,292,1914,15.2560083594566
"1995:1",1995,"new",1,203,1914,10.6060606060606
"1995:1",1995,"last",1,177,1914,9.24764890282132
"1995:1",1995,"year",1,177,1914,9.24764890282132
"1995:1",1995,"Lee",1,174,1914,9.09090909090909
"1995:1",1995,"President",1,165,1914,8.62068965517241
"1995:1",1995,"two",1,154,1914,8.04597701149425
"1995:2",1995,"said",2,494,2401,20.5747605164515
"1995:2",1995,"yesterday",2,480,2401,19.9916701374427
"1995:2",1995,"Singapore",2,450,2401,18.7421907538526
"1995:2",1995,"China",2,262,2401,10.9121199500208
"1995:2",1995,"Minister",2,260,2401,10.8288213244481
"1995:2",1995,"new",2,223,2401,9.2877967513536
"1995:2",1995,"one",2,195,2401,8.12161599333611
"1995:2",1995,"year",2,183,2401,7.62182423990004
"1995:2",1995,"two",2,171,2401,7.12203248646397
"1995:2",1995,"last",2,168,2401,6.99708454810496
"1995:3",1995,"yesterday",3,486,2155,22.5522041763341
"1995:3",1995,"said",3,446,2155,20.6960556844548
"1995:3",1995,"Singapore",3,444,2155,20.6032482598608
"1995:3",1995,"new",3,222,2155,10.3016241299304
"1995:3",1995,"Minister",3,221,2155,10.2552204176334
"1995:3",1995,"China",3,192,2155,8.90951276102088
"1995:3",1995,"two",3,185,2155,8.58468677494199
"1995:3",1995,"last",3,174,2155,8.07424593967517
"1995:3",1995,"years",3,173,2155,8.02784222737819
"1995:3",1995,"first",3,172,2155,7.98143851508121
"1995:4",1995,"said",4,501,2476,20.2342487883683
"1995:4",1995,"yesterday",4,305,2476,12.3182552504039
"1995:4",1995,"new",4,235,2476,9.49111470113086
"1995:4",1995,"Singapore",4,195,2476,7.87560581583199
"1995:4",1995,"one",4,191,2476,7.7140549273021
"1995:4",1995,"people",4,188,2476,7.59289176090468
"1995:4",1995,"Minister",4,179,2476,7.22940226171244
"1995:4",1995,"years",4,178,2476,7.18901453957997
"1995:4",1995,"can",4,175,2476,7.06785137318255
"1995:4",1995,"two",4,174,2476,7.02746365105008
"1995:5",1995,"said",5,342,1690,20.2366863905325
"1995:5",1995,"new",5,170,1690,10.0591715976331
"1995:5",1995,"can",5,166,1690,9.82248520710059
"1995:5",1995,"yesterday",5,166,1690,9.82248520710059
"1995:5",1995,"Singapore",5,165,1690,9.76331360946746
"1995:5",1995,"one",5,135,1690,7.98816568047337
"1995:5",1995,"people",5,133,1690,7.8698224852071
"1995:5",1995,"last",5,127,1690,7.51479289940828
"1995:5",1995,"two",5,125,1690,7.39644970414201
"1995:5",1995,"years",5,106,1690,6.27218934911243
"1995:5",1995,"first",5,104,1690,6.15384615384615
"1995:6",1995,"said",6,596,2302,25.8905299739357
"1995:6",1995,"yesterday",6,310,2302,13.4665508253692
"1995:6",1995,"two",6,196,2302,8.51433536055604
"1995:6",1995,"new",6,190,2302,8.25369244135534
"1995:6",1995,"people",6,181,2302,7.8627280625543
"1995:6",1995,"years",6,180,2302,7.81928757602085
"1995:6",1995,"one",6,180,2302,7.81928757602085
"1995:6",1995,"Singapore",6,175,2302,7.60208514335361
"1995:6",1995,"Minister",6,161,2302,6.99391833188532
"1995:6",1995,"President",6,157,2302,6.82015638575152
"1995:6",1995,"last",6,154,2302,6.68983492615117
"1995:7",1995,"said",7,382,1585,24.1009463722397
"1995:7",1995,"yesterday",7,175,1585,11.0410094637224
"1995:7",1995,"new",7,160,1585,10.0946372239748
"1995:7",1995,"can",7,134,1585,8.45425867507887
"1995:7",1995,"two",7,133,1585,8.39116719242902
"1995:7",1995,"people",7,119,1585,7.50788643533123
"1995:7",1995,"Singapore",7,119,1585,7.50788643533123
"1995:7",1995,"years",7,113,1585,7.12933753943218
"1995:7",1995,"one",7,110,1585,6.94006309148265
"1995:7",1995,"last",7,108,1585,6.81388012618297
"1995:7",1995,"New",7,107,1585,6.75078864353312
"1995:8",1995,"said",8,414,1904,21.7436974789916
"1995:8",1995,"yesterday",8,231,1904,12.1323529411765
"1995:8",1995,"new",8,191,1904,10.031512605042
"1995:8",1995,"years",8,139,1904,7.30042016806723
"1995:8",1995,"President",8,137,1904,7.1953781512605
"1995:8",1995,"Singapore",8,137,1904,7.1953781512605
"1995:8",1995,"first",8,136,1904,7.14285714285714
"1995:8",1995,"two",8,132,1904,6.9327731092437
"1995:8",1995,"last",8,131,1904,6.88025210084034
"1995:8",1995,"people",8,127,1904,6.67016806722689
"1995:8",1995,"year",8,125,1904,6.56512605042017
"1995:9",1995,"said",9,336,1577,21.3062777425491
"1995:9",1995,"yesterday",9,172,1577,10.9067850348763
"1995:9",1995,"new",9,148,1577,9.3849080532657
"1995:9",1995,"one",9,119,1577,7.54597336715282
"1995:9",1995,"years",9,115,1577,7.29232720355105
"1995:9",1995,"last",9,113,1577,7.16550412175016
"1995:9",1995,"people",9,111,1577,7.03868103994927
"1995:9",1995,"year",9,104,1577,6.59480025364616
"1995:9",1995,"first",9,103,1577,6.53138871274572
"1995:9",1995,"two",9,101,1577,6.40456563094483
"1995:9",1995,"Singapore",9,101,1577,6.40456563094483
"1995:10",1995,"said",10,505,1975,25.5696202531646
"1995:10",1995,"yesterday",10,253,1975,12.8101265822785
"1995:10",1995,"China",10,167,1975,8.45569620253165
"1995:10",1995,"Chinese",10,159,1975,8.05063291139241
"1995:10",1995,"first",10,157,1975,7.94936708860759
"1995:10",1995,"one",10,150,1975,7.59493670886076
"1995:10",1995,"new",10,146,1975,7.39240506329114
"1995:10",1995,"last",10,143,1975,7.24050632911392
"1995:10",1995,"year",10,134,1975,6.78481012658228
"1995:10",1995,"two",10,130,1975,6.58227848101266
"1996:1",1996,"yesterday",1,706,1817,38.8552559163456
"1996:1",1996,"said",1,482,1817,26.52724270776
"1996:1",1996,"Minister",1,398,1817,21.9042377545404
"1996:1",1996,"China",1,384,1817,21.1337369290039
"1996:1",1996,"Singapore",1,344,1817,18.9323059988993
"1996:1",1996,"Lee",1,290,1817,15.9603742432581
"1996:1",1996,"Taiwan",1,244,1817,13.4287286736379
"1996:1",1996,"new",1,194,1817,10.6769400110072
"1996:1",1996,"President",1,182,1817,10.0165107319758
"1996:1",1996,"Prime",1,174,1817,9.57622454595487
"1996:2",1996,"yesterday",2,477,2134,22.3523898781631
"1996:2",1996,"said",2,454,2134,21.2746016869728
"1996:2",1996,"Singapore",2,376,2134,17.6194939081537
"1996:2",1996,"Minister",2,269,2134,12.6054358013121
"1996:2",1996,"China",2,261,2134,12.2305529522024
"1996:2",1996,"new",2,210,2134,9.8406747891284
"1996:2",1996,"years",2,186,2134,8.71602624179944
"1996:2",1996,"year",2,186,2134,8.71602624179944
"1996:2",1996,"last",2,173,2134,8.10684161199625
"1996:2",1996,"two",2,173,2134,8.10684161199625
"1996:2",1996,"can",2,162,2134,7.59137769447048
"1996:2",1996,"first",2,162,2134,7.59137769447048
"1996:2",1996,"one",2,161,2134,7.54451733833177
"1996:3",1996,"Singapore",3,487,2055,23.698296836983
"1996:3",1996,"said",3,458,2055,22.287104622871
"1996:3",1996,"yesterday",3,429,2055,20.8759124087591
"1996:3",1996,"Minister",3,259,2055,12.6034063260341
"1996:3",1996,"years",3,216,2055,10.5109489051095
"1996:3",1996,"new",3,216,2055,10.5109489051095
"1996:3",1996,"year",3,204,2055,9.92700729927007
"1996:3",1996,"can",3,199,2055,9.68369829683698
"1996:3",1996,"first",3,178,2055,8.661800486618
"1996:3",1996,"one",3,172,2055,8.3698296836983
"1996:3",1996,"last",3,169,2055,8.22384428223844
"1996:4",1996,"said",4,549,2807,19.5582472390452
"1996:4",1996,"Minister",4,301,2807,10.7231920199501
"1996:4",1996,"yesterday",4,290,2807,10.3313145707161
"1996:4",1996,"new",4,285,2807,10.1531884574279
"1996:4",1996,"people",4,234,2807,8.33630210188814
"1996:4",1996,"President",4,233,2807,8.3006768792305
"1996:4",1996,"Singapore",4,230,2807,8.19380121125757
"1996:4",1996,"years",4,229,2807,8.15817598859993
"1996:4",1996,"can",4,227,2807,8.08692554328464
"1996:4",1996,"two",4,219,2807,7.80192376202351
"1996:5",1996,"said",5,334,1555,21.4790996784566
"1996:5",1996,"Singapore",5,177,1555,11.3826366559486
"1996:5",1996,"new",5,176,1555,11.3183279742765
"1996:5",1996,"one",5,141,1555,9.06752411575563
"1996:5",1996,"can",5,140,1555,9.0032154340836
"1996:5",1996,"yesterday",5,130,1555,8.36012861736334
"1996:5",1996,"first",5,121,1555,7.78135048231511
"1996:5",1996,"people",5,119,1555,7.65273311897106
"1996:5",1996,"years",5,112,1555,7.20257234726688
"1996:5",1996,"year",5,112,1555,7.20257234726688
"1996:5",1996,"New",5,106,1555,6.81672025723473
"1996:6",1996,"said",6,577,2224,25.9442446043165
"1996:6",1996,"yesterday",6,278,2224,12.5
"1996:6",1996,"new",6,208,2224,9.35251798561151
"1996:6",1996,"President",6,198,2224,8.90287769784173
"1996:6",1996,"years",6,190,2224,8.5431654676259
"1996:6",1996,"two",6,179,2224,8.04856115107914
"1996:6",1996,"one",6,176,2224,7.9136690647482
"1996:6",1996,"Singapore",6,170,2224,7.64388489208633
"1996:6",1996,"Minister",6,168,2224,7.55395683453237
"1996:6",1996,"can",6,155,2224,6.96942446043165
"1996:7",1996,"said",7,476,1724,27.6102088167053
"1996:7",1996,"yesterday",7,210,1724,12.1809744779582
"1996:7",1996,"new",7,178,1724,10.3248259860789
"1996:7",1996,"people",7,150,1724,8.70069605568446
"1996:7",1996,"Minister",7,132,1724,7.65661252900232
"1996:7",1996,"years",7,131,1724,7.59860788863109
"1996:7",1996,"President",7,131,1724,7.59860788863109
"1996:7",1996,"one",7,130,1724,7.54060324825986
"1996:7",1996,"first",7,126,1724,7.30858468677494
"1996:7",1996,"can",7,125,1724,7.25058004640371
"1996:7",1996,"two",7,122,1724,7.07656612529002
"1996:8",1996,"said",8,383,1659,23.086196503918
"1996:8",1996,"yesterday",8,196,1659,11.8143459915612
"1996:8",1996,"President",8,176,1659,10.6088004822182
"1996:8",1996,"new",8,169,1659,10.1868595539482
"1996:8",1996,"years",8,147,1659,8.86075949367089
"1996:8",1996,"two",8,128,1659,7.71549125979506
"1996:8",1996,"first",8,124,1659,7.47438215792646
"1996:8",1996,"last",8,121,1659,7.29355033152501
"1996:8",1996,"Minister",8,113,1659,6.81133212778782
"1996:8",1996,"one",8,111,1659,6.69077757685353
"1996:9",1996,"said",9,450,1463,30.7587149692413
"1996:9",1996,"yesterday",9,201,1463,13.7388926862611
"1996:9",1996,"President",9,139,1463,9.50102529049897
"1996:9",1996,"new",9,129,1463,8.8174982911825
"1996:9",1996,"years",9,126,1463,8.61244019138756
"1996:9",1996,"Minister",9,120,1463,8.20232399179768
"1996:9",1996,"two",9,105,1463,7.17703349282297
"1996:9",1996,"last",9,104,1463,7.10868079289132
"1996:9",1996,"government",9,100,1463,6.83526999316473
"1996:9",1996,"one",9,99,1463,6.76691729323308
"1996:9",1996,"first",9,99,1463,6.76691729323308
"1996:10",1996,"said",10,530,1752,30.2511415525114
"1996:10",1996,"yesterday",10,300,1752,17.1232876712329
"1996:10",1996,"new",10,149,1752,8.50456621004566
"1996:10",1996,"two",10,142,1752,8.10502283105023
"1996:10",1996,"China",10,141,1752,8.04794520547945
"1996:10",1996,"last",10,139,1752,7.9337899543379
"1996:10",1996,"year",10,137,1752,7.81963470319635
"1996:10",1996,"President",10,134,1752,7.64840182648402
"1996:10",1996,"Minister",10,132,1752,7.53424657534247
"1996:10",1996,"first",10,132,1752,7.53424657534247
"1996:10",1996,"years",10,126,1752,7.19178082191781
"1997:1",1997,"yesterday",1,619,1736,35.6566820276498
"1997:1",1997,"said",1,385,1736,22.1774193548387
"1997:1",1997,"Minister",1,366,1736,21.0829493087558
"1997:1",1997,"Singapore",1,320,1736,18.4331797235023
"1997:1",1997,"new",1,206,1736,11.8663594470046
"1997:1",1997,"two",1,198,1736,11.4055299539171
"1997:1",1997,"Lee",1,184,1736,10.5990783410138
"1997:1",1997,"Prime",1,181,1736,10.426267281106
"1997:1",1997,"last",1,157,1736,9.04377880184332
"1997:1",1997,"year",1,146,1736,8.41013824884793
"1997:2",1997,"yesterday",2,427,2174,19.6412143514259
"1997:2",1997,"said",2,388,2174,17.8472861085557
"1997:2",1997,"Singapore",2,335,2174,15.409383624655
"1997:2",1997,"Minister",2,229,2174,10.5335786568537
"1997:2",1997,"new",2,205,2174,9.4296228150874
"1997:2",1997,"years",2,197,2174,9.06163753449862
"1997:2",1997,"year",2,179,2174,8.23367065317387
"1997:2",1997,"one",2,168,2174,7.72769089236431
"1997:2",1997,"can",2,168,2174,7.72769089236431
"1997:2",1997,"people",2,165,2174,7.58969641214351
"1997:2",1997,"first",2,165,2174,7.58969641214351
"1997:2",1997,"China",2,162,2174,7.45170193192272
"1997:3",1997,"Singapore",3,384,1960,19.5918367346939
"1997:3",1997,"yesterday",3,345,1960,17.6020408163265
"1997:3",1997,"said",3,335,1960,17.0918367346939
"1997:3",1997,"years",3,250,1960,12.7551020408163
"1997:3",1997,"two",3,190,1960,9.69387755102041
"1997:3",1997,"last",3,190,1960,9.69387755102041
"1997:3",1997,"new",3,184,1960,9.38775510204082
"1997:3",1997,"can",3,182,1960,9.28571428571429
"1997:3",1997,"one",3,179,1960,9.13265306122449
"1997:3",1997,"people",3,160,1960,8.16326530612245
"1997:3",1997,"Minister",3,156,1960,7.95918367346939
"1997:4",1997,"said",4,443,2504,17.6916932907348
"1997:4",1997,"new",4,238,2504,9.50479233226837
"1997:4",1997,"yesterday",4,236,2504,9.42492012779553
"1997:4",1997,"can",4,220,2504,8.78594249201278
"1997:4",1997,"years",4,217,2504,8.66613418530351
"1997:4",1997,"people",4,209,2504,8.34664536741214
"1997:4",1997,"last",4,203,2504,8.10702875399361
"1997:4",1997,"one",4,200,2504,7.98722044728434
"1997:4",1997,"Minister",4,192,2504,7.66773162939297
"1997:4",1997,"first",4,180,2504,7.18849840255591
"1997:5",1997,"said",5,227,1348,16.839762611276
"1997:5",1997,"new",5,145,1348,10.7566765578635
"1997:5",1997,"can",5,127,1348,9.4213649851632
"1997:5",1997,"yesterday",5,123,1348,9.12462908011869
"1997:5",1997,"one",5,120,1348,8.90207715133531
"1997:5",1997,"two",5,115,1348,8.53115727002967
"1997:5",1997,"people",5,109,1348,8.08605341246291
"1997:5",1997,"years",5,109,1348,8.08605341246291
"1997:5",1997,"Singapore",5,109,1348,8.08605341246291
"1997:5",1997,"first",5,85,1348,6.30563798219585
"1997:5",1997,"year",5,84,1348,6.23145400593472
"1997:5",1997,"last",5,84,1348,6.23145400593472
"1997:5",1997,"million",5,76,1348,5.6379821958457
"1997:6",1997,"said",6,487,2040,23.8725490196078
"1997:6",1997,"yesterday",6,228,2040,11.1764705882353
"1997:6",1997,"one",6,196,2040,9.6078431372549
"1997:6",1997,"can",6,172,2040,8.43137254901961
"1997:6",1997,"Singapore",6,172,2040,8.43137254901961
"1997:6",1997,"years",6,167,2040,8.18627450980392
"1997:6",1997,"new",6,167,2040,8.18627450980392
"1997:6",1997,"people",6,154,2040,7.54901960784314
"1997:6",1997,"two",6,154,2040,7.54901960784314
"1997:6",1997,"first",6,151,2040,7.40196078431373
"1997:6",1997,"last",6,135,2040,6.61764705882353
"1997:6",1997,"year",6,123,2040,6.02941176470588
"1997:6",1997,"President",6,121,2040,5.93137254901961
"1997:7",1997,"said",7,357,1619,22.0506485484867
"1997:7",1997,"yesterday",7,167,1619,10.3150092649784
"1997:7",1997,"new",7,164,1619,10.129709697344
"1997:7",1997,"one",7,151,1619,9.32674490426189
"1997:7",1997,"Singapore",7,138,1619,8.52378011117974
"1997:7",1997,"last",7,131,1619,8.09141445336628
"1997:7",1997,"people",7,121,1619,7.47374922791847
"1997:7",1997,"two",7,116,1619,7.16491661519457
"1997:7",1997,"first",7,113,1619,6.97961704756022
"1997:7",1997,"years",7,112,1619,6.91785052501544
"1997:7",1997,"year",7,112,1619,6.91785052501544
"1997:8",1997,"said",8,342,1664,20.5528846153846
"1997:8",1997,"new",8,198,1664,11.8990384615385
"1997:8",1997,"one",8,160,1664,9.61538461538462
